group_id,long_weekend_days,strategy_weekend_days,cost_days,long_weekend_dist,days_weekenddays_diff,days_strategy_diff
50250,1,7,2,-54,4.0,-2.0
56212,1,7,2,-54,4.0,-2.0
16972,1,7,2,-54,4.0,-2.0
31719,1,7,2,-54,4.0,-2.0
15495,1,7,2,-54,4.0,-2.0
4121,1,7,2,-53,4.0,-2.0
63094,1,7,2,-53,4.0,-2.0
39898,1,7,2,-53,4.0,-2.0
49521,1,7,2,-53,4.0,-2.0
61643,1,7,2,-53,5.0,-1.0
49666,1,7,2,-53,4.0,-2.0
5919,1,7,2,-53,4.0,-2.0
10982,1,7,2,-53,4.0,-2.0
10871,1,7,2,-52,4.0,-2.0
19552,1,7,2,-52,5.0,-1.0
36518,1,7,2,-52,5.0,-1.0
49114,1,7,2,-52,4.0,-2.0
59778,1,7,2,-52,4.0,-2.0
60074,1,7,2,-52,4.0,-2.0
66145,1,7,2,-51,5.0,-1.0
28938,1,7,2,-51,4.0,-2.0
17603,1,7,2,-51,4.0,-2.0
9884,1,7,2,-51,4.0,-2.0
38484,1,7,2,-51,5.0,-1.0
9428,1,7,2,-50,4.0,-2.0
59302,1,7,2,-50,4.0,-2.0
66849,1,7,2,-50,5.0,-1.0
31663,1,7,2,-50,5.0,-1.0
14729,1,7,2,-50,4.0,-2.0
15193,1,7,2,-50,4.0,-2.0
43755,1,7,2,-50,4.0,-2.0
44632,1,7,2,-50,4.0,-2.0
5456,1,7,2,-50,4.0,-2.0
6654,1,7,2,-50,5.0,-1.0
6166,1,7,2,-49,5.0,-1.0
45827,1,7,2,-49,5.0,-1.0
12953,1,7,2,-49,5.0,-1.0
58182,1,7,2,-49,4.0,-2.0
9911,1,7,2,-49,4.0,-2.0
38528,1,7,2,-48,4.0,-2.0
38634,1,7,2,-48,4.0,-2.0
5709,1,7,2,-48,4.0,-2.0
66656,1,7,2,-48,4.0,-2.0
6841,1,7,2,-47,4.0,-2.0
62381,1,7,2,-47,4.0,-2.0
24053,1,7,2,-47,4.0,-2.0
68297,1,7,2,-47,4.0,-2.0
12380,1,7,2,-47,4.0,-2.0
30242,1,7,2,-47,4.0,-2.0
60614,1,7,2,-47,4.0,-2.0
48837,1,7,2,-47,4.0,-2.0
6631,1,7,2,-46,4.0,-2.0
34287,1,7,2,-46,5.0,-1.0
23108,1,7,2,-46,5.0,-1.0
51225,1,7,2,-46,5.0,-1.0
23284,1,7,2,-46,4.0,-2.0
31142,1,7,2,-45,4.0,-2.0
33526,1,7,2,-45,5.0,-1.0
27873,1,7,2,-45,5.0,-1.0
29303,1,7,2,-45,4.0,-2.0
40634,1,7,2,-45,4.0,-2.0
39867,1,7,2,-45,4.0,-2.0
13669,1,7,2,-45,4.0,-2.0
66901,1,7,2,-44,4.0,-2.0
47443,1,7,2,-44,4.0,-2.0
22420,1,7,2,-44,4.0,-2.0
57274,1,7,2,-44,4.0,-2.0
63960,1,7,2,-44,4.0,-2.0
3808,1,7,2,-44,5.0,-1.0
8249,1,7,2,-43,5.0,-1.0
48110,1,7,2,-43,3.0,-3.0
18815,1,7,2,-43,5.0,-1.0
35139,1,7,2,-43,5.0,-1.0
5829,1,7,2,-43,4.0,-2.0
46778,1,7,2,-43,4.0,-2.0
29074,1,7,2,-43,4.0,-2.0
37906,1,7,2,-42,4.0,-2.0
63233,1,7,2,-42,4.0,-2.0
6364,1,7,2,-42,5.0,-1.0
25360,1,7,2,-42,4.0,-2.0
8859,1,7,2,-42,4.0,-2.0
41180,1,7,2,-42,4.0,-2.0
67636,1,7,2,-41,4.0,-2.0
30004,1,7,2,-41,4.0,-2.0
6965,1,7,2,-41,4.0,-2.0
42518,1,7,2,-41,4.0,-2.0
48875,1,7,2,-41,4.0,-2.0
7269,1,7,2,-40,4.0,-2.0
50267,1,7,2,-40,4.0,-2.0
9792,1,7,2,-39,4.0,-2.0
43853,1,7,2,-39,4.0,-2.0
30606,1,7,2,-39,4.0,-2.0
51852,1,7,2,-39,5.0,-1.0
22244,1,7,2,-39,4.0,-2.0
30293,1,7,2,-39,5.0,-1.0
14936,1,7,2,-39,4.0,-2.0
40881,1,7,2,-39,4.0,-2.0
46434,1,7,2,-38,4.0,-2.0
58166,1,7,2,-38,5.0,-1.0
38769,1,7,2,-38,4.0,-2.0
59299,1,7,2,-38,4.0,-2.0
41236,1,7,2,-38,4.0,-2.0
14037,1,7,2,-38,4.0,-2.0
33346,1,7,2,-37,4.0,-2.0
50918,1,7,2,-36,4.0,-2.0
8920,1,7,2,-36,5.0,-1.0
66783,1,7,2,-35,4.0,-2.0
23950,1,7,2,-35,4.0,-2.0
42345,1,7,2,-35,4.0,-2.0
68034,1,7,2,-35,5.0,-1.0
36330,1,7,2,-35,4.0,-2.0
31051,1,7,2,-35,4.0,-2.0
10999,1,7,2,-34,4.0,-2.0
51487,1,7,2,-34,5.0,-1.0
5431,1,7,2,-34,4.0,-2.0
7297,1,7,2,-34,4.0,-2.0
65597,1,7,2,-33,4.0,-2.0
18219,1,7,2,-33,4.0,-2.0
34517,1,7,2,-33,5.0,-1.0
36716,1,7,2,-33,4.0,-2.0
8986,1,7,2,-33,4.0,-2.0
3251,1,7,2,-33,4.0,-2.0
42368,1,7,2,-33,4.0,-2.0
12725,1,7,2,-33,4.0,-2.0
58359,1,7,2,-32,4.0,-2.0
32533,1,7,2,-32,8.0,2.0
33144,1,7,2,-32,4.0,-2.0
22942,1,7,2,-32,8.0,2.0
54278,1,7,2,-32,8.0,2.0
36310,1,7,2,-32,4.0,-2.0
26656,1,7,2,-32,4.0,-2.0
27699,1,7,2,-32,4.0,-2.0
11207,1,7,2,-31,4.0,-2.0
48559,1,7,2,-31,4.0,-2.0
53808,1,7,2,-29,5.0,-1.0
34494,1,7,2,-29,4.0,-2.0
66172,1,7,2,-28,4.0,-2.0
28320,1,7,2,-28,4.0,-2.0
48696,1,7,2,-28,5.0,-1.0
39879,1,7,2,-27,4.0,-2.0
25651,1,7,2,-27,4.0,-2.0
10086,1,7,2,-27,4.0,-2.0
49591,1,7,2,-27,4.0,-2.0
54992,1,7,2,-27,4.0,-2.0
33586,1,7,2,-27,5.0,-1.0
35982,1,7,2,-26,4.0,-2.0
20343,1,7,2,-26,4.0,-2.0
61035,1,7,2,-26,4.0,-2.0
19202,1,7,2,-26,4.0,-2.0
26457,1,7,2,-26,4.0,-2.0
50328,1,7,2,-25,4.0,-2.0
46648,1,7,2,-25,8.0,2.0
9402,1,7,2,-25,4.0,-2.0
6301,1,7,2,-25,5.0,-1.0
50383,1,7,2,-25,4.0,-2.0
56276,1,7,2,-24,4.0,-2.0
26927,1,7,2,-24,5.0,-1.0
14766,1,7,2,-24,4.0,-2.0
6050,1,7,2,-24,4.0,-2.0
29219,1,7,2,-24,4.0,-2.0
60999,1,7,2,-23,5.0,-1.0
4627,1,7,2,-23,8.0,2.0
64698,1,7,2,-23,4.0,-2.0
24516,1,7,2,-23,5.0,-1.0
56010,1,7,2,-22,4.0,-2.0
67900,1,7,2,-22,5.0,-1.0
30966,1,7,2,-22,4.0,-2.0
53799,1,7,2,-22,5.0,-1.0
2126,1,7,2,-22,5.0,-1.0
66366,1,7,2,-22,4.0,-2.0
21460,1,7,2,-22,5.0,-1.0
36398,1,7,2,-22,4.0,-2.0
4969,1,7,2,-22,4.0,-2.0
2104,1,7,2,-21,5.0,-1.0
3928,1,7,2,-21,4.0,-2.0
59348,1,7,2,-21,4.0,-2.0
37307,1,7,2,-21,4.0,-2.0
58287,1,7,2,-20,4.0,-2.0
62625,1,7,2,-20,4.0,-2.0
32833,1,7,2,-20,4.0,-2.0
6618,1,7,2,-20,5.0,-1.0
40161,1,7,2,-19,4.0,-2.0
5588,1,7,2,-19,5.0,-1.0
1618,1,7,2,-19,4.0,-2.0
35439,1,7,2,-19,4.0,-2.0
27477,1,7,2,-19,4.0,-2.0
57961,1,7,2,-19,4.0,-2.0
66662,1,7,2,-18,5.0,-1.0
21235,1,7,2,-18,5.0,-1.0
39368,1,7,2,-18,4.0,-2.0
50738,1,7,2,-18,4.0,-2.0
2131,1,7,2,-18,5.0,-1.0
39970,1,7,2,-18,4.0,-2.0
6990,1,7,2,-17,5.0,-1.0
56644,1,7,2,-17,4.0,-2.0
65571,1,7,2,-17,4.0,-2.0
34903,1,7,2,-16,5.0,-1.0
3553,1,7,2,-16,8.0,2.0
65529,1,7,2,-16,4.0,-2.0
37321,1,7,2,-16,4.0,-2.0
6066,1,7,2,-15,5.0,-1.0
13621,1,7,2,-14,5.0,-1.0
9626,1,7,2,-14,5.0,-1.0
24750,1,7,2,-14,4.0,-2.0
56713,1,7,2,-13,5.0,-1.0
13013,1,7,2,-13,4.0,-2.0
65552,1,7,2,-13,5.0,-1.0
21884,1,7,2,-12,4.0,-2.0
63050,1,7,2,-12,4.0,-2.0
1798,1,7,2,-12,4.0,-2.0
38729,1,7,2,-12,4.0,-2.0
7406,1,7,2,-12,5.0,-1.0
68432,1,7,2,-12,4.0,-2.0
24888,1,7,2,-12,4.0,-2.0
14810,1,7,2,-11,4.0,-2.0
56161,1,7,2,-11,5.0,-1.0
18019,1,7,2,-11,5.0,-1.0
42486,1,7,2,-11,4.0,-2.0
57680,1,7,2,-10,5.0,-1.0
55162,1,7,2,-10,4.0,-2.0
28989,1,7,2,-9,4.0,-2.0
46480,1,7,2,-9,4.0,-2.0
42506,1,7,2,-9,4.0,-2.0
4044,1,7,2,-8,5.0,-1.0
30673,1,7,2,-8,4.0,-2.0
31925,1,7,2,-8,4.0,-2.0
12738,1,7,2,-8,4.0,-2.0
36672,1,7,2,-7,4.0,-2.0
47921,1,7,2,-7,5.0,-1.0
53133,1,7,2,-7,5.0,-1.0
49002,1,7,2,-7,5.0,-1.0
51895,1,7,2,-7,4.0,-2.0
47342,1,7,2,-7,4.0,-2.0
39040,1,7,2,-6,4.0,-2.0
42196,1,7,2,-6,4.0,-2.0
22866,1,7,2,-6,4.0,-2.0
57966,1,7,2,-6,5.0,-1.0
22086,1,7,2,-5,4.0,-2.0
13736,1,7,2,-5,4.0,-2.0
22405,1,7,2,-5,4.0,-2.0
27299,1,7,2,-4,4.0,-2.0
63270,1,7,2,-4,4.0,-2.0
53470,1,7,2,-4,4.0,-2.0
26157,1,7,2,-4,4.0,-2.0
45719,1,7,2,-4,5.0,-1.0
4668,1,7,2,-4,4.0,-2.0
14611,1,7,2,-4,4.0,-2.0
38754,3,3,0,-29,2.0,2.0
56452,3,3,0,-29,3.0,3.0
47404,3,3,0,-29,2.0,2.0
57399,3,3,0,-28,2.0,2.0
25995,3,3,0,-28,2.0,2.0
10096,3,3,0,-28,2.0,2.0
47693,3,3,0,-28,3.0,3.0
67230,3,3,0,-27,3.0,3.0
38508,3,3,0,-26,2.0,2.0
2652,3,3,0,-26,6.0,6.0
3978,3,3,0,-26,2.0,2.0
23520,3,3,0,-26,2.0,2.0
22575,3,3,0,-26,2.0,2.0
5257,3,3,0,-26,3.0,3.0
57370,3,3,0,-25,2.0,2.0
71,3,3,0,-25,3.0,3.0
482,3,3,0,-25,3.0,3.0
35849,3,3,0,-25,3.0,3.0
37621,3,3,0,-24,2.0,2.0
48844,3,3,0,-24,3.0,3.0
38700,3,3,0,-24,2.0,2.0
19625,3,3,0,-24,2.0,2.0
27980,3,3,0,-23,2.0,2.0
63682,3,3,0,-23,2.0,2.0
50715,3,3,0,-23,2.0,2.0
55489,3,3,0,-23,2.0,2.0
52793,3,3,0,-23,2.0,2.0
46465,3,3,0,-23,3.0,3.0
24136,3,3,0,-22,2.0,2.0
25822,3,3,0,-22,2.0,2.0
40334,3,3,0,-22,2.0,2.0
38536,3,3,0,-22,2.0,2.0
5735,3,3,0,-22,2.0,2.0
32464,3,3,0,-22,3.0,3.0
61598,3,3,0,-22,2.0,2.0
41420,3,3,0,-22,2.0,2.0
51516,3,3,0,-21,2.0,2.0
613,3,3,0,-21,3.0,3.0
13429,3,3,0,-21,3.0,3.0
21791,3,3,0,-21,2.0,2.0
52665,3,3,0,-20,2.0,2.0
10288,3,3,0,-20,2.0,2.0
36926,3,3,0,-20,2.0,2.0
67245,3,3,0,-19,3.0,3.0
31708,3,3,0,-19,2.0,2.0
23264,3,3,0,-18,2.0,2.0
43232,3,3,0,-18,3.0,3.0
57552,3,3,0,-18,3.0,3.0
32124,3,3,0,-18,2.0,2.0
33693,3,3,0,-18,2.0,2.0
67487,3,3,0,-17,2.0,2.0
59844,3,3,0,-17,2.0,2.0
5761,3,3,0,-17,2.0,2.0
39446,3,3,0,-17,3.0,3.0
22561,3,3,0,-17,2.0,2.0
53464,3,3,0,-17,2.0,2.0
22102,3,3,0,-17,3.0,3.0
54582,3,3,0,-17,2.0,2.0
4539,3,3,0,-16,2.0,2.0
6163,3,3,0,-16,3.0,3.0
32736,3,3,0,-16,2.0,2.0
53835,3,3,0,-16,2.0,2.0
44795,3,3,0,-16,2.0,2.0
37887,3,3,0,-16,2.0,2.0
55929,3,3,0,-15,2.0,2.0
30855,3,3,0,-15,2.0,2.0
48909,3,3,0,-15,2.0,2.0
42862,3,3,0,-15,2.0,2.0
7014,3,3,0,-15,2.0,2.0
35045,3,3,0,-14,2.0,2.0
8525,3,3,0,-14,3.0,3.0
23895,3,3,0,-14,2.0,2.0
13285,3,3,0,-14,2.0,2.0
63010,3,3,0,-14,6.0,6.0
49483,3,3,0,-14,2.0,2.0
28224,3,3,0,-13,2.0,2.0
40934,3,3,0,-13,2.0,2.0
27186,3,3,0,-13,3.0,3.0
15548,3,3,0,-13,2.0,2.0
45332,3,3,0,-13,2.0,2.0
5868,3,3,0,-13,2.0,2.0
50493,3,3,0,-12,2.0,2.0
43214,3,3,0,-12,6.0,6.0
23877,3,3,0,-12,2.0,2.0
42707,3,3,0,-12,2.0,2.0
13056,3,3,0,-12,2.0,2.0
26285,3,3,0,-11,2.0,2.0
44363,3,3,0,-11,3.0,3.0
60509,3,3,0,-11,3.0,3.0
3663,3,3,0,-11,3.0,3.0
43244,3,3,0,-11,2.0,2.0
24569,3,3,0,-11,3.0,3.0
56853,3,3,0,-10,2.0,2.0
32207,3,3,0,-10,2.0,2.0
52577,3,3,0,-10,3.0,3.0
22250,3,3,0,-10,2.0,2.0
14413,3,3,0,-10,3.0,3.0
51409,3,3,0,-10,3.0,3.0
13423,3,3,0,-10,2.0,2.0
41748,3,3,0,-10,2.0,2.0
62889,3,3,0,-10,2.0,2.0
23644,3,3,0,-9,2.0,2.0
23537,3,3,0,-9,2.0,2.0
9216,3,3,0,-9,2.0,2.0
42825,3,3,0,-9,3.0,3.0
7414,3,3,0,-8,2.0,2.0
28976,3,3,0,-8,2.0,2.0
25682,3,3,0,-8,2.0,2.0
35229,3,3,0,-8,3.0,3.0
60317,3,3,0,-8,2.0,2.0
9545,3,3,0,-8,2.0,2.0
21433,3,3,0,-8,2.0,2.0
32987,3,3,0,-7,2.0,2.0
44057,3,3,0,-7,3.0,3.0
40356,3,3,0,-7,2.0,2.0
43937,3,3,0,-5,2.0,2.0
67388,3,3,0,-4,2.0,2.0
51184,3,3,0,-4,2.0,2.0
45267,3,3,0,-4,3.0,3.0
59777,3,3,0,-4,3.0,3.0
55776,3,3,0,-4,2.0,2.0
20039,3,3,0,-3,2.0,2.0
37170,3,3,0,-3,2.0,2.0
36514,3,3,0,-3,2.0,2.0
65708,3,3,0,-3,3.0,3.0
39602,3,3,0,-3,2.0,2.0
59416,3,3,0,-3,2.0,2.0
13663,3,3,0,-2,2.0,2.0
10610,3,3,0,-2,2.0,2.0
4059,3,3,0,-2,3.0,3.0
55447,3,3,0,-2,2.0,2.0
659,3,3,0,-2,3.0,3.0
27965,3,3,0,-1,2.0,2.0
24851,3,3,0,-1,3.0,3.0
41540,3,3,0,-1,3.0,3.0
17129,3,3,0,-1,3.0,3.0
5974,3,3,0,0,2.0,2.0
31303,3,3,0,0,2.0,2.0
13885,3,3,0,0,2.0,2.0
38557,3,3,0,0,2.0,2.0
1389,3,3,0,0,2.0,2.0
37113,3,3,0,0,2.0,2.0
15367,3,3,0,1,3.0,3.0
62621,3,3,0,1,2.0,2.0
53404,3,3,0,1,2.0,2.0
58286,3,3,0,1,3.0,3.0
63869,4,4,0,25,1.0,1.0
11196,4,4,0,25,2.0,2.0
49876,4,4,0,25,1.0,1.0
32512,4,4,0,25,1.0,1.0
46487,4,4,0,25,2.0,2.0
37160,4,4,0,25,1.0,1.0
53274,4,4,0,26,1.0,1.0
33495,4,4,0,26,1.0,1.0
33053,4,4,0,26,2.0,2.0
62490,4,4,0,26,1.0,1.0
39106,4,4,0,26,1.0,1.0
19412,4,4,0,26,1.0,1.0
13324,4,4,0,26,1.0,1.0
8336,4,4,0,27,1.0,1.0
34561,4,4,0,27,1.0,1.0
60177,4,4,0,27,1.0,1.0
4351,4,4,0,27,1.0,1.0
38163,4,4,0,27,1.0,1.0
57715,4,4,0,27,2.0,2.0
23783,4,4,0,27,1.0,1.0
41038,4,4,0,28,1.0,1.0
7973,4,4,0,28,1.0,1.0
35652,4,4,0,28,1.0,1.0
51201,4,4,0,28,1.0,1.0
24864,4,4,0,28,1.0,1.0
36951,4,4,0,29,1.0,1.0
20649,4,4,0,29,1.0,1.0
21401,4,4,0,29,1.0,1.0
49455,4,4,0,30,1.0,1.0
48397,4,4,0,30,5.0,5.0
43026,4,4,0,30,2.0,2.0
1124,4,4,0,31,1.0,1.0
40882,4,4,0,31,1.0,1.0
49411,4,4,0,32,1.0,1.0
7102,4,4,0,32,1.0,1.0
22518,4,4,0,32,1.0,1.0
24157,4,4,0,32,2.0,2.0
25812,4,4,0,32,2.0,2.0
36405,4,4,0,32,1.0,1.0
21187,4,4,0,33,1.0,1.0
58598,4,4,0,33,1.0,1.0
19082,4,4,0,33,1.0,1.0
52069,4,4,0,33,2.0,2.0
54995,4,4,0,34,1.0,1.0
16024,4,4,0,34,1.0,1.0
46199,4,4,0,34,2.0,2.0
3858,4,4,0,34,1.0,1.0
45552,4,4,0,34,1.0,1.0
65255,4,4,0,34,2.0,2.0
14071,4,4,0,34,1.0,1.0
15169,4,4,0,34,1.0,1.0
22685,4,4,0,35,1.0,1.0
42848,4,4,0,35,1.0,1.0
2022,4,4,0,35,2.0,2.0
67161,4,4,0,36,1.0,1.0
27167,4,4,0,36,1.0,1.0
6897,4,4,0,37,1.0,1.0
68140,4,4,0,37,1.0,1.0
35825,4,4,0,38,1.0,1.0
8277,4,4,0,38,2.0,2.0
33717,4,4,0,38,2.0,2.0
66693,4,4,0,38,2.0,2.0
46887,4,4,0,38,1.0,1.0
33401,4,4,0,39,1.0,1.0
53070,4,4,0,39,2.0,2.0
50132,4,4,0,39,1.0,1.0
56866,4,4,0,39,2.0,2.0
19237,4,4,0,39,2.0,2.0
60949,4,4,0,39,2.0,2.0
41837,4,4,0,39,1.0,1.0
37083,4,4,0,39,1.0,1.0
43399,4,4,0,40,1.0,1.0
12543,4,4,0,41,1.0,1.0
53908,4,4,0,41,1.0,1.0
37496,4,4,0,41,1.0,1.0
32676,4,4,0,41,1.0,1.0
55224,4,4,0,42,2.0,2.0
17419,4,4,0,42,1.0,1.0
8273,4,4,0,42,1.0,1.0
41537,4,4,0,42,2.0,2.0
44948,4,4,0,42,2.0,2.0
33446,4,4,0,42,1.0,1.0
7244,3,3,0,-41,3.0,3.0
50602,3,3,0,-41,2.0,2.0
31725,3,3,0,-41,2.0,2.0
24239,3,3,0,-41,2.0,2.0
15567,3,3,0,-40,2.0,2.0
8888,3,3,0,-39,2.0,2.0
38012,3,3,0,-39,3.0,3.0
65581,3,3,0,-38,3.0,3.0
61820,3,3,0,-38,2.0,2.0
32331,3,3,0,-38,2.0,2.0
15958,3,3,0,-38,2.0,2.0
52879,3,3,0,-38,2.0,2.0
58160,3,3,0,-38,2.0,2.0
48543,3,3,0,-38,2.0,2.0
40126,3,3,0,-37,2.0,2.0
46818,3,3,0,-37,2.0,2.0
49179,3,3,0,-37,3.0,3.0
47928,3,3,0,-37,2.0,2.0
45967,3,3,0,-37,2.0,2.0
55747,3,3,0,-37,2.0,2.0
18889,3,3,0,-36,2.0,2.0
26746,3,3,0,-36,2.0,2.0
42227,3,3,0,-36,2.0,2.0
43045,3,3,0,-36,2.0,2.0
58687,3,3,0,-35,2.0,2.0
65116,3,3,0,-35,2.0,2.0
48813,3,3,0,-35,2.0,2.0
29783,3,3,0,-35,2.0,2.0
67279,3,3,0,-35,2.0,2.0
21635,3,3,0,-35,2.0,2.0
22460,3,3,0,-35,3.0,3.0
1000,3,3,0,-35,2.0,2.0
9716,3,3,0,-35,2.0,2.0
33141,3,3,0,-34,2.0,2.0
1295,3,3,0,-34,3.0,3.0
9407,3,3,0,-34,2.0,2.0
20980,3,3,0,-34,2.0,2.0
61303,3,3,0,-33,3.0,3.0
11702,3,3,0,-32,3.0,3.0
66453,3,3,0,-31,2.0,2.0
44023,3,3,0,-31,3.0,3.0
32313,3,3,0,-31,2.0,2.0
28624,3,3,0,-31,3.0,3.0
56863,3,3,0,-31,2.0,2.0
12416,3,3,0,-30,2.0,2.0
9687,3,3,0,-30,2.0,2.0
46929,3,3,0,-30,2.0,2.0
59972,1,7,2,-3,4.0,-2.0
59345,1,7,2,-3,4.0,-2.0
46643,1,7,2,-3,5.0,-1.0
7338,1,7,2,-3,5.0,-1.0
1890,1,7,2,-3,4.0,-2.0
58436,1,7,2,-3,4.0,-2.0
48815,1,7,2,-3,4.0,-2.0
30656,1,7,2,-3,4.0,-2.0
35788,1,7,2,-3,4.0,-2.0
10873,1,7,2,-3,5.0,-1.0
60675,1,7,2,-3,4.0,-2.0
20877,1,7,2,-2,8.0,2.0
32181,1,7,2,-2,5.0,-1.0
54732,1,7,2,-2,4.0,-2.0
5434,1,7,2,-2,4.0,-2.0
60640,1,7,2,-2,4.0,-2.0
2392,1,7,2,-2,5.0,-1.0
67206,1,7,2,-2,5.0,-1.0
39910,1,7,2,-1,4.0,-2.0
3155,1,7,2,-1,4.0,-2.0
18057,1,7,2,-1,5.0,-1.0
1223,1,7,2,-1,4.0,-2.0
50801,1,7,2,-1,4.0,-2.0
7266,1,7,2,-1,4.0,-2.0
54627,1,7,2,-1,4.0,-2.0
7104,1,7,2,-1,5.0,-1.0
21230,1,7,2,-1,5.0,-1.0
54086,1,7,2,-1,4.0,-2.0
44865,1,7,2,-1,4.0,-2.0
48243,1,7,2,0,5.0,-1.0
52871,1,7,2,0,4.0,-2.0
9091,1,7,2,0,5.0,-1.0
47775,1,7,2,0,5.0,-1.0
67119,1,7,2,0,5.0,-1.0
23611,1,7,2,0,5.0,-1.0
24222,1,7,2,0,4.0,-2.0
54183,1,7,2,0,4.0,-2.0
8825,1,7,2,1,4.0,-2.0
65209,1,7,2,1,5.0,-1.0
30466,1,7,2,1,4.0,-2.0
7305,1,7,2,1,4.0,-2.0
4650,1,7,2,1,4.0,-2.0
61626,1,7,2,1,4.0,-2.0
7126,1,7,2,1,5.0,-1.0
22409,4,4,0,-1,1.0,1.0
26925,4,4,0,-1,1.0,1.0
12789,4,4,0,-1,1.0,1.0
20095,4,4,0,-1,1.0,1.0
32291,4,4,0,-1,2.0,2.0
22491,4,4,0,0,1.0,1.0
65301,4,4,0,0,2.0,2.0
42190,4,4,0,0,1.0,1.0
27361,4,4,0,0,2.0,2.0
23497,4,4,0,0,1.0,1.0
55028,4,4,0,0,2.0,2.0
24099,4,4,0,1,1.0,1.0
59277,4,4,0,1,2.0,2.0
3876,4,4,0,1,2.0,2.0
2711,4,4,0,1,1.0,1.0
51857,4,4,0,1,1.0,1.0
58589,4,4,0,2,1.0,1.0
26281,4,4,0,2,5.0,5.0
14714,4,4,0,2,2.0,2.0
40738,4,4,0,2,2.0,2.0
8637,4,4,0,2,1.0,1.0
64134,4,4,0,2,2.0,2.0
41513,4,4,0,2,2.0,2.0
22475,4,4,0,3,1.0,1.0
28890,4,4,0,3,2.0,2.0
61679,4,4,0,3,2.0,2.0
39121,4,4,0,3,2.0,2.0
39420,4,4,0,3,2.0,2.0
2456,4,4,0,3,2.0,2.0
40000,4,4,0,3,1.0,1.0
725,4,4,0,4,2.0,2.0
27411,4,4,0,4,1.0,1.0
42331,4,4,0,4,1.0,1.0
44170,4,4,0,4,2.0,2.0
19011,4,4,0,4,2.0,2.0
59636,4,4,0,4,1.0,1.0
29396,4,4,0,5,1.0,1.0
63638,4,4,0,5,1.0,1.0
15658,4,4,0,5,1.0,1.0
55000,4,4,0,5,1.0,1.0
31479,4,4,0,5,1.0,1.0
63997,4,4,0,5,1.0,1.0
12305,4,4,0,5,1.0,1.0
51062,4,4,0,6,1.0,1.0
31603,4,4,0,6,1.0,1.0
34195,4,4,0,6,1.0,1.0
16755,4,4,0,6,1.0,1.0
3917,4,4,0,6,1.0,1.0
29557,4,4,0,6,2.0,2.0
21173,4,4,0,6,1.0,1.0
15624,4,4,0,6,1.0,1.0
8361,4,4,0,7,1.0,1.0
60167,4,4,0,7,1.0,1.0
48000,4,4,0,7,1.0,1.0
61778,4,4,0,7,1.0,1.0
53665,4,4,0,7,2.0,2.0
49694,4,4,0,7,1.0,1.0
31056,4,4,0,8,1.0,1.0
37450,4,4,0,8,1.0,1.0
36668,4,4,0,8,2.0,2.0
21596,4,4,0,8,1.0,1.0
20772,4,4,0,8,1.0,1.0
51009,4,4,0,9,2.0,2.0
16210,4,4,0,10,2.0,2.0
30270,4,4,0,10,2.0,2.0
12989,4,4,0,10,1.0,1.0
5971,4,4,0,10,1.0,1.0
46410,4,4,0,11,1.0,1.0
17452,4,4,0,11,1.0,1.0
21324,4,4,0,11,1.0,1.0
39271,4,4,0,11,1.0,1.0
3404,4,4,0,11,1.0,1.0
31815,4,4,0,11,2.0,2.0
5261,4,4,0,11,2.0,2.0
31612,4,4,0,11,1.0,1.0
771,4,4,0,12,1.0,1.0
785,4,4,0,12,1.0,1.0
27424,4,4,0,12,2.0,2.0
10765,4,4,0,12,1.0,1.0
66097,4,4,0,12,1.0,1.0
23429,4,4,0,13,1.0,1.0
11441,4,4,0,13,1.0,1.0
3189,4,4,0,13,1.0,1.0
5577,4,4,0,13,2.0,2.0
25622,4,4,0,13,1.0,1.0
64576,4,4,0,13,2.0,2.0
49540,4,4,0,13,1.0,1.0
12058,4,4,0,13,1.0,1.0
8008,4,4,0,14,2.0,2.0
29228,4,4,0,14,1.0,1.0
6127,4,4,0,14,1.0,1.0
32694,4,4,0,15,1.0,1.0
26667,4,4,0,15,2.0,2.0
63974,4,4,0,15,2.0,2.0
21233,4,4,0,15,1.0,1.0
58929,4,4,0,16,1.0,1.0
46497,4,4,0,16,2.0,2.0
44969,4,4,0,16,2.0,2.0
21933,4,4,0,17,2.0,2.0
1828,4,4,0,17,2.0,2.0
47801,4,4,0,17,2.0,2.0
51834,4,4,0,17,2.0,2.0
51335,4,4,0,17,1.0,1.0
59976,4,4,0,17,2.0,2.0
24167,4,4,0,18,2.0,2.0
11682,4,4,0,18,1.0,1.0
20755,4,4,0,18,2.0,2.0
15016,4,4,0,18,1.0,1.0
57893,4,4,0,18,1.0,1.0
13239,4,4,0,19,1.0,1.0
65442,4,4,0,19,2.0,2.0
893,4,4,0,19,1.0,1.0
33841,4,4,0,19,1.0,1.0
35161,4,4,0,20,1.0,1.0
19923,4,4,0,20,1.0,1.0
57917,4,4,0,20,1.0,1.0
29409,4,4,0,20,1.0,1.0
41094,4,4,0,21,1.0,1.0
61175,4,4,0,21,2.0,2.0
53839,4,4,0,21,1.0,1.0
40506,4,4,0,22,1.0,1.0
56244,4,4,0,22,1.0,1.0
15079,4,4,0,22,2.0,2.0
27970,4,4,0,22,2.0,2.0
32675,4,4,0,22,1.0,1.0
49479,4,4,0,22,1.0,1.0
23340,4,4,0,22,1.0,1.0
8860,4,4,0,23,1.0,1.0
